object_id,frame,t_sec,x,y
ghost_red,431,14.366666666666667,972,1359
ghost_cyan,431,14.366666666666667,830,696
ghost_mag,431,14.366666666666667,248,666
pacman,432,14.4,829,805
ghost_red,432,14.4,880,1350
ghost_red,432,14.4,960,1057
ghost_cyan,432,14.4,830,686
ghost_mag,432,14.4,249,661
pacman,433,14.433333333333334,426,555
ghost_red,433,14.433333333333334,880,1350
ghost_red,433,14.433333333333334,945,1034
ghost_cyan,433,14.433333333333334,830,676
ghost_mag,433,14.433333333333334,249,648
pacman,434,14.466666666666667,829,777
ghost_red,434,14.466666666666667,880,1350
ghost_red,434,14.466666666666667,951,1020
ghost_cyan,434,14.466666666666667,811,676
ghost_mag,434,14.466666666666667,248,632
pacman,435,14.5,829,772
ghost_red,435,14.5,881,1351
ghost_red,435,14.5,958,1021
ghost_cyan,435,14.5,806,677
ghost_mag,435,14.5,248,627
pacman,436,14.533333333333333,829,759
ghost_red,436,14.533333333333333,881,1351
ghost_red,436,14.533333333333333,970,1356
ghost_cyan,436,14.533333333333333,797,676
ghost_mag,436,14.533333333333333,249,613
pacman,437,14.566666666666666,830,743
ghost_red,437,14.566666666666666,881,1351
ghost_red,437,14.566666666666666,989,1018
ghost_cyan,437,14.566666666666666,777,676
ghost_mag,437,14.566666666666666,248,598
pacman,438,14.6,829,738
ghost_red,438,14.6,881,1351
ghost_red,438,14.6,1000,1023
ghost_cyan,438,14.6,772,676
ghost_mag,438,14.6,249,595
pacman,439,14.633333333333333,829,724
ghost_red,439,14.633333333333333,994,1028
ghost_red,439,14.633333333333333,970,1356
ghost_cyan,439,14.633333333333333,763,676
ghost_mag,439,14.633333333333333,249,580
pacman,440,14.666666666666666,832,705
ghost_red,440,14.666666666666666,1016,1032
ghost_red,440,14.666666666666666,970,1356
ghost_cyan,440,14.666666666666666,742,679
ghost_mag,440,14.666666666666666,249,565
pacman,441,14.7,832,696
ghost_red,441,14.7,1018,1017
ghost_red,441,14.7,970,1356
ghost_cyan,441,14.7,737,679
ghost_mag,441,14.7,248,556
pacman,442,14.733333333333333,832,686
ghost_red,442,14.733333333333333,1020,1019
ghost_red,442,14.733333333333333,970,1356
ghost_cyan,442,14.733333333333333,727,679
ghost_mag,442,14.733333333333333,248,545
pacman,443,14.766666666666667,822,676
ghost_red,443,14.766666666666667,1026,995
ghost_red,443,14.766666666666667,970,1356
ghost_cyan,443,14.766666666666667,712,675
ghost_mag,443,14.766666666666667,250,526
pacman,444,14.8,816,676
ghost_red,444,14.8,1024,988
ghost_red,444,14.8,970,1356
ghost_cyan,444,14.8,712,670
ghost_mag,444,14.8,248,522
pacman,445,14.833333333333334,803,675
ghost_red,445,14.833333333333334,958,1345
ghost_red,445,14.833333333333334,1018,968
ghost_cyan,445,14.833333333333334,712,651
ghost_mag,445,14.833333333333334,249,508
pacman,446,14.866666666666667,784,675
ghost_red,446,14.866666666666667,959,1344
ghost_red,446,14.866666666666667,1020,950
ghost_cyan,446,14.866666666666667,712,637
ghost_mag,446,14.866666666666667,248,489
pacman,447,14.9,779,676
ghost_red,447,14.9,958,1345
ghost_red,447,14.9,975,1358
ghost_cyan,447,14.9,712,631
ghost_mag,447,14.9,248,484
pacman,448,14.933333333333334,769,676
ghost_red,448,14.933333333333334,1022,941
ghost_red,448,14.933333333333334,975,1358
ghost_cyan,448,14.933333333333334,712,618
ghost_mag,448,14.933333333333334,252,472
pacman,449,14.966666666666667,749,676
ghost_red,449,14.966666666666667,958,1345
ghost_red,449,14.966666666666667,1016,916
ghost_cyan,449,14.966666666666667,712,603
ghost_mag,449,14.966666666666667,255,452
pacman,450,15.0,742,680
ghost_red,450,15.0,959,1344
ghost_red,450,15.0,975,1358
ghost_cyan,450,15.0,712,593
ghost_mag,450,15.0,254,449
pacman,451,15.033333333333333,728,680
ghost_red,451,15.033333333333333,958,1347
ghost_red,451,15.033333333333333,990,916
ghost_cyan,451,15.033333333333333,714,581
ghost_mag,451,15.033333333333333,240,446
pacman,452,15.066666666666666,712,680
ghost_red,452,15.066666666666666,958,1347
ghost_red,452,15.066666666666666,979,910
ghost_cyan,452,15.066666666666666,714,561
ghost_mag,452,15.066666666666666,227,447
pacman,453,15.1,712,675
ghost_red,453,15.1,958,1347
ghost_cyan,453,15.1,710,560
ghost_mag,453,15.1,221,447
pacman,454,15.133333333333333,712,661
ghost_red,454,15.133333333333333,968,918
ghost_cyan,454,15.133333333333333,700,560
ghost_mag,454,15.133333333333333,205,447
pacman,455,15.166666666666666,713,647
ghost_red,455,15.166666666666666,958,1347
ghost_cyan,455,15.166666666666666,680,560
ghost_mag,455,15.166666666666666,190,447
pacman,456,15.2,387,555
ghost_red,456,15.2,958,1347
ghost_cyan,456,15.2,676,560
ghost_mag,456,15.2,185,448
pacman,457,15.233333333333333,712,627
ghost_red,457,15.233333333333333,960,1348
ghost_red,457,15.233333333333333,942,899
ghost_cyan,457,15.233333333333333,666,560
ghost_mag,457,15.233333333333333,174,453
pacman,458,15.266666666666667,712,613
ghost_red,458,15.266666666666667,961,1348
ghost_red,458,15.266666666666667,906,901
ghost_cyan,458,15.266666666666667,647,561
ghost_mag,458,15.266666666666667,158,453
pacman,459,15.3,712,602
ghost_red,459,15.3,960,1348
ghost_red,459,15.3,930,907
ghost_cyan,459,15.3,642,561
ghost_mag,459,15.3,149,453
pacman,460,15.333333333333334,715,590
ghost_red,460,15.333333333333334,960,1348
ghost_cyan,460,15.333333333333334,632,561
ghost_mag,460,15.333333333333334,139,454
pacman,461,15.366666666666667,716,576
ghost_red,461,15.366666666666667,960,1348
ghost_red,461,15.366666666666667,874,905
ghost_cyan,461,15.366666666666667,613,560
ghost_mag,461,15.366666666666667,125,453
pacman,462,15.4,715,566
ghost_red,462,15.4,961,1348
ghost_cyan,462,15.4,608,560
ghost_mag,462,15.4,116,454
pacman,463,15.433333333333334,469,555
ghost_red,463,15.433333333333334,860,908
ghost_cyan,463,15.433333333333334,598,560
ghost_mag,463,15.433333333333334,106,454
pacman,464,15.466666666666667,691,560
ghost_red,464,15.466666666666667,962,1347
ghost_red,464,15.466666666666667,826,917
ghost_cyan,464,15.466666666666667,579,560
ghost_mag,464,15.466666666666667,83,450
pacman,465,15.5,686,561
ghost_red,465,15.5,839,906
ghost_red,465,15.5,818,916
ghost_cyan,465,15.5,574,561
ghost_mag,465,15.5,77,450
pacman,466,15.533333333333333,677,561
ghost_red,466,15.533333333333333,836,907
ghost_cyan,466,15.533333333333333,561,561
ghost_mag,466,15.533333333333333,67,450
pacman,467,15.566666666666666,658,561
ghost_red,467,15.566666666666666,962,1347
ghost_cyan,467,15.566666666666666,546,561
ghost_mag,467,15.566666666666666,58,442
pacman,468,15.6,653,561
ghost_red,468,15.6,830,885
ghost_cyan,468,15.6,541,561
ghost_mag,468,15.6,58,437
pacman,469,15.633333333333333,459,555
ghost_red,469,15.633333333333333,962,1347
ghost_red,469,15.633333333333333,811,871
ghost_cyan,469,15.633333333333333,527,560
ghost_mag,469,15.633333333333333,57,428
pacman,470,15.666666666666666,624,561
ghost_red,470,15.666666666666666,962,1347
ghost_red,470,15.666666666666666,817,850
ghost_cyan,470,15.666666666666666,512,560
ghost_mag,470,15.666666666666666,58,408
pacman,471,15.7,618,560
ghost_red,471,15.7,962,1347
ghost_red,471,15.7,827,840
ghost_cyan,471,15.7,507,560
ghost_mag,471,15.7,57,404
pacman,472,15.733333333333333,421,556
ghost_red,472,15.733333333333333,962,1347
ghost_red,472,15.733333333333333,810,837
ghost_cyan,472,15.733333333333333,493,560
ghost_mag,472,15.733333333333333,57,394
pacman,473,15.766666666666667,590,561
ghost_red,473,15.766666666666667,962,1347
ghost_red,473,15.766666666666667,822,811
ghost_cyan,473,15.766666666666667,479,561
ghost_mag,473,15.766666666666667,59,374
pacman,474,15.8,586,561
ghost_red,474,15.8,962,1347
ghost_red,474,15.8,822,808
ghost_cyan,474,15.8,468,561
ghost_mag,474,15.8,56,371
pacman,475,15.833333333333334,387,556
ghost_red,475,15.833333333333334,962,1347
ghost_red,475,15.833333333333334,820,791
ghost_cyan,475,15.833333333333334,459,561
ghost_mag,475,15.833333333333334,56,349
pacman,476,15.866666666666667,363,575
ghost_red,476,15.866666666666667,826,780
ghost_cyan,476,15.866666666666667,440,560
ghost_mag,476,15.866666666666667,57,337
pacman,477,15.9,363,580
ghost_red,477,15.9,830,778
ghost_red,477,15.9,828,758
ghost_cyan,477,15.9,435,560
ghost_mag,477,15.9,55,331
pacman,478,15.933333333333334,538,560
ghost_red,478,15.933333333333334,831,770
ghost_red,478,15.933333333333334,824,752
ghost_cyan,478,15.933333333333334,426,560
ghost_mag,478,15.933333333333334,70,331
pacman,479,15.966666666666667,522,560
ghost_red,479,15.966666666666667,829,748
ghost_cyan,479,15.966666666666667,407,559
ghost_mag,479,15.966666666666667,83,339
pacman,480,16.0,363,618
ghost_red,480,16.0,962,1347
ghost_red,480,16.0,823,729
ghost_cyan,480,16.0,401,560
ghost_mag,480,16.0,89,340
pacman,481,16.033333333333335,503,560
ghost_red,481,16.033333333333335,826,730
ghost_red,481,16.033333333333335,830,710
ghost_cyan,481,16.033333333333335,390,560
ghost_mag,481,16.033333333333335,103,340
pacman,482,16.066666666666666,489,560
ghost_red,482,16.066666666666666,962,1347
ghost_red,482,16.066666666666666,829,700
ghost_cyan,482,16.066666666666666,370,560
ghost_mag,482,16.066666666666666,117,339
pacman,483,16.1,363,652
ghost_red,483,16.1,962,1347
ghost_red,483,16.1,828,697
ghost_cyan,483,16.1,366,560
ghost_mag,483,16.1,127,340
pacman,484,16.133333333333333,470,560
ghost_red,484,16.133333333333333,962,1347
ghost_red,484,16.133333333333333,829,688
ghost_cyan,484,16.133333333333333,366,569
ghost_mag,484,16.133333333333333,137,340
pacman,485,16.166666666666668,455,560
ghost_red,485,16.166666666666668,962,1347
ghost_red,485,16.166666666666668,817,668
ghost_cyan,485,16.166666666666668,366,588
ghost_mag,485,16.166666666666668,152,340
pacman,486,16.2,445,561
ghost_red,486,16.2,962,1347
ghost_red,486,16.2,821,662
ghost_cyan,486,16.2,366,593
ghost_mag,486,16.2,161,340
pacman,487,16.233333333333334,436,560
ghost_red,487,16.233333333333334,962,1347
ghost_red,487,16.233333333333334,804,662
ghost_cyan,487,16.233333333333334,366,603
ghost_mag,487,16.233333333333334,172,341
pacman,488,16.266666666666666,417,560
ghost_red,488,16.266666666666666,962,1347
ghost_red,488,16.266666666666666,765,683
ghost_cyan,488,16.266666666666666,366,622
ghost_mag,488,16.266666666666666,189,340
pacman,489,16.3,412,560
ghost_red,489,16.3,962,1347
ghost_red,489,16.3,762,683
ghost_cyan,489,16.3,366,627
ghost_mag,489,16.3,195,340
pacman,490,16.333333333333332,402,561
ghost_red,490,16.333333333333332,962,1347
ghost_red,490,16.333333333333332,759,690
ghost_cyan,490,16.333333333333332,366,642
ghost_mag,490,16.333333333333332,204,340
pacman,491,16.366666666666667,380,559
ghost_red,491,16.366666666666667,962,1347
ghost_red,491,16.366666666666667,746,674
ghost_cyan,491,16.366666666666667,367,657
ghost_mag,491,16.366666666666667,221,332
pacman,492,16.4,377,560
ghost_red,492,16.4,962,1347
ghost_red,492,16.4,756,677
ghost_cyan,492,16.4,367,662
ghost_mag,492,16.4,227,332
pacman,493,16.433333333333334,366,559
ghost_red,493,16.433333333333334,726,686
ghost_red,493,16.433333333333334,729,675
ghost_cyan,493,16.433333333333334,367,676
ghost_mag,493,16.433333333333334,239,332
pacman,494,16.466666666666665,366,583
ghost_red,494,16.466666666666665,962,1347
ghost_red,494,16.466666666666665,716,662
ghost_cyan,494,16.466666666666665,348,676
ghost_mag,494,16.466666666666665,247,348
pacman,495,16.5,366,588
ghost_red,495,16.5,962,1347
ghost_red,495,16.5,707,681
ghost_cyan,495,16.5,338,676
ghost_mag,495,16.5,248,352
pacman,496,16.533333333333335,367,603
ghost_red,496,16.533333333333335,962,1347
ghost_red,496,16.533333333333335,716,647
ghost_cyan,496,16.533333333333335,329,676
ghost_mag,496,16.533333333333335,248,367
pacman,497,16.566666666666666,366,617
ghost_red,497,16.566666666666666,962,1347
ghost_red,497,16.566666666666666,714,640
ghost_cyan,497,16.566666666666666,309,677
ghost_mag,497,16.566666666666666,248,381
pacman,498,16.6,365,622
ghost_red,498,16.6,962,1347
ghost_red,498,16.6,713,629
ghost_cyan,498,16.6,305,677
ghost_mag,498,16.6,249,386
pacman,499,16.633333333333333,366,636
ghost_red,499,16.633333333333333,962,1347
ghost_red,499,16.633333333333333,721,625
ghost_cyan,499,16.633333333333333,295,677
ghost_mag,499,16.633333333333333,249,401
pacman,500,16.666666666666668,366,650
ghost_red,500,16.666666666666668,962,1347
ghost_red,500,16.666666666666668,712,601
ghost_cyan,500,16.666666666666668,276,676
ghost_mag,500,16.666666666666668,248,416
pacman,501,16.7,366,655
ghost_red,501,16.7,962,1347
ghost_red,501,16.7,717,567
ghost_cyan,501,16.7,271,676
ghost_mag,501,16.7,247,425
pacman,502,16.733333333333334,366,669
ghost_red,502,16.733333333333334,962,1347
ghost_red,502,16.733333333333334,719,584
ghost_cyan,502,16.733333333333334,261,676
ghost_mag,502,16.733333333333334,246,439
pacman,503,16.766666666666666,366,684
ghost_red,503,16.766666666666666,962,1347
ghost_red,503,16.766666666666666,708,549
ghost_cyan,503,16.766666666666666,242,676
ghost_mag,503,16.766666666666666,246,454
pacman,504,16.8,366,693
ghost_red,504,16.8,962,1347
ghost_red,504,16.8,710,556
ghost_cyan,504,16.8,237,676
ghost_mag,504,16.8,241,453
pacman,505,16.833333333333332,365,703
ghost_red,505,16.833333333333332,962,1347
ghost_red,505,16.833333333333332,697,552
ghost_cyan,505,16.833333333333332,227,677
ghost_mag,505,16.833333333333332,229,450
pacman,506,16.866666666666667,366,723
ghost_red,506,16.866666666666667,962,1347
ghost_red,506,16.866666666666667,680,551
ghost_cyan,506,16.866666666666667,208,676
ghost_mag,506,16.866666666666667,209,454
pacman,507,16.9,368,728
ghost_red,507,16.9,962,1347
ghost_red,507,16.9,674,550
ghost_cyan,507,16.9,203,677
ghost_mag,507,16.9,206,454
pacman,508,16.933333333333334,366,738
ghost_red,508,16.933333333333334,962,1347
ghost_red,508,16.933333333333334,662,560
ghost_cyan,508,16.933333333333334,194,677
ghost_mag,508,16.933333333333334,195,456
pacman,509,16.966666666666665,366,756
ghost_red,509,16.966666666666665,962,1347
ghost_red,509,16.966666666666665,643,549
ghost_cyan,509,16.966666666666665,184,676
ghost_mag,509,16.966666666666665,178,455
pacman,510,17.0,366,761
ghost_red,510,17.0,962,1347
ghost_red,510,17.0,629,558
ghost_cyan,510,17.0,179,676
ghost_mag,510,17.0,176,447
pacman,511,17.033333333333335,366,770
ghost_red,511,17.033333333333335,962,1347
ghost_red,511,17.033333333333335,629,546
ghost_cyan,511,17.033333333333335,174,676
ghost_mag,511,17.033333333333335,164,455
pacman,512,17.066666666666666,365,790
ghost_red,512,17.066666666666666,962,1347
ghost_red,512,17.066666666666666,610,548
ghost_cyan,512,17.066666666666666,165,677
ghost_mag,512,17.066666666666666,142,456
pacman,513,17.1,366,796
ghost_red,513,17.1,962,1347
ghost_red,513,17.1,605,546
ghost_cyan,513,17.1,165,676
ghost_mag,513,17.1,138,456
pacman,514,17.133333333333333,366,806
ghost_red,514,17.133333333333333,962,1347
ghost_red,514,17.133333333333333,583,558
ghost_cyan,514,17.133333333333333,155,677
ghost_mag,514,17.133333333333333,128,454
pacman,515,17.166666666666668,366,825
ghost_red,515,17.166666666666668,961,1344
ghost_red,515,17.166666666666668,574,561
ghost_cyan,515,17.166666666666668,146,677
ghost_mag,515,17.166666666666668,111,455
pacman,516,17.2,366,829
ghost_red,516,17.2,960,1343
ghost_red,516,17.2,901,1355
ghost_cyan,516,17.2,146,677
ghost_mag,516,17.2,105,455
pacman,517,17.233333333333334,366,837
ghost_red,517,17.233333333333334,959,1343
ghost_red,517,17.233333333333334,543,553
ghost_cyan,517,17.233333333333334,140,676
ghost_mag,517,17.233333333333334,98,455
pacman,518,17.266666666666666,366,857
ghost_red,518,17.266666666666666,959,1343
ghost_red,518,17.266666666666666,977,1358
ghost_cyan,518,17.266666666666666,131,676
ghost_mag,518,17.266666666666666,78,452
pacman,519,17.3,366,861
ghost_red,519,17.3,959,1343
ghost_red,519,17.3,529,558
ghost_cyan,519,17.3,126,677
ghost_mag,519,17.3,74,452
pacman,520,17.333333333333332,366,876
ghost_red,520,17.333333333333332,959,1343
ghost_red,520,17.333333333333332,499,553
ghost_cyan,520,17.333333333333332,121,676
ghost_mag,520,17.333333333333332,58,452
pacman,521,17.366666666666667,363,892
ghost_red,521,17.366666666666667,959,1343
ghost_red,521,17.366666666666667,504,558
ghost_cyan,521,17.366666666666667,112,677
ghost_mag,521,17.366666666666667,56,440
pacman,522,17.4,363,897
ghost_red,522,17.4,959,1343
ghost_red,522,17.4,487,559
ghost_cyan,522,17.4,107,677
ghost_mag,522,17.4,57,436
pacman,523,17.433333333333334,366,907
ghost_red,523,17.433333333333334,959,1343
ghost_red,523,17.433333333333334,479,561
ghost_cyan,523,17.433333333333334,102,677
ghost_mag,523,17.433333333333334,57,421
pacman,524,17.466666666666665,382,907
ghost_red,524,17.466666666666665,959,1343
ghost_red,524,17.466666666666665,463,557
ghost_cyan,524,17.466666666666665,93,676
ghost_mag,524,17.466666666666665,55,406
pacman,525,17.5,387,907
ghost_red,525,17.5,959,1343
ghost_red,525,17.5,458,558
ghost_cyan,525,17.5,92,676
ghost_mag,525,17.5,57,401
pacman,526,17.533333333333335,401,907
ghost_red,526,17.533333333333335,959,1343
ghost_red,526,17.533333333333335,443,567
ghost_cyan,526,17.533333333333335,83,676
ghost_mag,526,17.533333333333335,56,387
pacman,527,17.566666666666666,415,907
ghost_red,527,17.566666666666666,959,1343
ghost_red,527,17.566666666666666,439,558
ghost_cyan,527,17.566666666666666,73,676
ghost_mag,527,17.566666666666666,56,372
pacman,528,17.6,425,907
ghost_red,528,17.6,959,1343
ghost_red,528,17.6,420,567
ghost_cyan,528,17.6,73,676
ghost_mag,528,17.6,55,358
pacman,529,17.633333333333333,1043,671
ghost_red,529,17.633333333333333,959,1343
ghost_red,529,17.633333333333333,412,561
ghost_cyan,529,17.633333333333333,68,676
ghost_mag,529,17.633333333333333,55,347
pacman,530,17.666666666666668,455,907
ghost_red,530,17.666666666666668,959,1343
ghost_red,530,17.666666666666668,391,557
ghost_cyan,530,17.666666666666668,59,676
ghost_mag,530,17.666666666666668,58,333
pacman,531,17.7,460,906
ghost_red,531,17.7,959,1343
ghost_red,531,17.7,393,573
ghost_cyan,531,17.7,54,677
ghost_mag,531,17.7,64,340
pacman,532,17.733333333333334,1004,671
ghost_red,532,17.733333333333334,959,1343
ghost_red,532,17.733333333333334,368,558
ghost_cyan,532,17.733333333333334,49,676
ghost_mag,532,17.733333333333334,71,333
pacman,533,17.766666666666666,481,914
ghost_red,533,17.766666666666666,959,1343
ghost_red,533,17.766666666666666,384,573
ghost_cyan,533,17.766666666666666,39,677
ghost_mag,533,17.766666666666666,94,339
pacman,534,17.8,481,920
ghost_red,534,17.8,959,1343
ghost_red,534,17.8,369,584
ghost_cyan,534,17.8,35,676
ghost_mag,534,17.8,99,332
pacman,535,17.833333333333332,483,931
ghost_red,535,17.833333333333332,959,1343
ghost_red,535,17.833333333333332,384,592
ghost_cyan,535,17.833333333333332,32,675
ghost_mag,535,17.833333333333332,111,331
pacman,536,17.866666666666667,484,950
ghost_red,536,17.866666666666667,959,1343
ghost_red,536,17.866666666666667,367,615
ghost_cyan,536,17.866666666666667,26,675
ghost_mag,536,17.866666666666667,128,330
pacman,537,17.9,483,955
ghost_red,537,17.9,959,1343
ghost_red,537,17.9,369,619
ghost_cyan,537,17.9,25,675
ghost_mag,537,17.9,133,331
pacman,538,17.933333333333334,481,963
ghost_red,538,17.933333333333334,959,1343
ghost_red,538,17.933333333333334,364,637
ghost_cyan,538,17.933333333333334,20,675
ghost_mag,538,17.933333333333334,141,332
pacman,539,17.966666666666665,481,983
ghost_red,539,17.966666666666665,959,1343
ghost_red,539,17.966666666666665,367,645
ghost_cyan,539,17.966666666666665,16,677
ghost_mag,539,17.966666666666665,162,330
pacman,540,18.0,484,988
ghost_red,540,18.0,959,1343
ghost_red,540,18.0,363,656
ghost_cyan,540,18.0,14,677
ghost_mag,540,18.0,166,330
pacman,541,18.033333333333335,479,999
ghost_red,541,18.033333333333335,959,1343
ghost_red,541,18.033333333333335,368,665
ghost_cyan,541,18.033333333333335,9,678
ghost_mag,541,18.033333333333335,175,332
pacman,542,18.066666666666666,478,1018
ghost_red,542,18.066666666666666,959,1343
ghost_red,542,18.066666666666666,366,682
ghost_mag,542,18.066666666666666,194,333
pacman,543,18.1,478,1022
ghost_red,543,18.1,959,1343
ghost_red,543,18.1,370,688
ghost_mag,543,18.1,200,334
pacman,544,18.133333333333333,497,1023
ghost_red,544,18.133333333333333,959,1343
ghost_red,544,18.133333333333333,368,707
ghost_mag,544,18.133333333333333,217,332
pacman,545,18.166666666666668,511,1022
ghost_red,545,18.166666666666668,959,1343
ghost_red,545,18.166666666666668,365,724
ghost_mag,545,18.166666666666668,232,333
pacman,546,18.2,522,1022
ghost_red,546,18.2,958,1344
ghost_red,546,18.2,367,729
ghost_mag,546,18.2,242,332
pacman,547,18.233333333333334,532,1023
ghost_red,547,18.233333333333334,959,1344
ghost_red,547,18.233333333333334,370,739
ghost_mag,547,18.233333333333334,247,338
pacman,548,18.266666666666666,546,1022
ghost_red,548,18.266666666666666,959,1343
ghost_red,548,18.266666666666666,361,753
ghost_mag,548,18.266666666666666,265,340
pacman,549,18.3,556,1022
ghost_red,549,18.3,959,1343
ghost_red,549,18.3,358,752
ghost_mag,549,18.3,276,334
pacman,550,18.333333333333332,826,604
ghost_red,550,18.333333333333332,958,1344
ghost_red,550,18.333333333333332,976,1358
ghost_mag,550,18.333333333333332,285,330
pacman,551,18.366666666666667,584,1022
ghost_red,551,18.366666666666667,959,1344
ghost_red,551,18.366666666666667,371,785
ghost_cyan,551,18.366666666666667,1066,688
ghost_mag,551,18.366666666666667,303,339
pacman,552,18.4,589,1022
ghost_red,552,18.4,959,1343
ghost_red,552,18.4,368,774
ghost_cyan,552,18.4,1065,679
ghost_mag,552,18.4,307,330
pacman,553,18.433333333333334,826,565
ghost_red,553,18.433333333333334,959,1343
ghost_red,553,18.433333333333334,377,805
ghost_cyan,553,18.433333333333334,1064,677
ghost_mag,553,18.433333333333334,318,341
pacman,554,18.466666666666665,618,1022
ghost_red,554,18.466666666666665,958,1344
ghost_red,554,18.466666666666665,407,784
ghost_cyan,554,18.466666666666665,1059,677
ghost_mag,554,18.466666666666665,339,330
pacman,555,18.5,623,1022
ghost_red,555,18.5,959,1344
ghost_red,555,18.5,419,783
ghost_cyan,555,18.5,1056,677
ghost_mag,555,18.5,342,341
pacman,556,18.533333333333335,826,532
ghost_red,556,18.533333333333335,959,1343
ghost_red,556,18.533333333333335,419,780
ghost_cyan,556,18.533333333333335,1054,677
ghost_mag,556,18.533333333333335,354,332
pacman,557,18.566666666666666,652,1022
ghost_red,557,18.566666666666666,959,1343
ghost_red,557,18.566666666666666,976,1358
ghost_cyan,557,18.566666666666666,1050,676
ghost_mag,557,18.566666666666666,373,331
pacman,558,18.6,657,1022
ghost_red,558,18.6,958,1344
ghost_red,558,18.6,976,1358
ghost_cyan,558,18.6,1049,676
ghost_mag,558,18.6,378,331
pacman,559,18.633333333333333,826,493
ghost_red,559,18.633333333333333,959,1344
ghost_red,559,18.633333333333333,976,1358
ghost_cyan,559,18.633333333333333,1043,676
ghost_mag,559,18.633333333333333,388,339
pacman,560,18.666666666666668,685,1022
ghost_red,560,18.666666666666668,959,1343
ghost_red,560,18.666666666666668,483,789
ghost_cyan,560,18.666666666666668,1032,677
ghost_mag,560,18.666666666666668,406,330
pacman,561,18.7,690,1022
ghost_red,561,18.7,959,1343
ghost_red,561,18.7,488,789
ghost_cyan,561,18.7,1032,676
ghost_mag,561,18.7,412,331
pacman,562,18.733333333333334,705,1022
ghost_red,562,18.733333333333334,958,1344
ghost_red,562,18.733333333333334,489,780
ghost_cyan,562,18.733333333333334,1028,676
ghost_mag,562,18.733333333333334,427,339
pacman,563,18.766666666666666,718,1022
ghost_red,563,18.766666666666666,959,1344
ghost_red,563,18.766666666666666,534,790
ghost_cyan,563,18.766666666666666,1018,676
ghost_mag,563,18.766666666666666,441,340
pacman,564,18.8,724,1022
ghost_red,564,18.8,959,1343
ghost_red,564,18.8,516,777
ghost_cyan,564,18.8,1014,677
ghost_mag,564,18.8,446,331
pacman,565,18.833333333333332,738,1021
ghost_red,565,18.833333333333332,959,1343
ghost_red,565,18.833333333333332,522,777
ghost_cyan,565,18.833333333333332,1008,676
ghost_mag,565,18.833333333333332,460,333
pacman,566,18.866666666666667,754,1021
ghost_red,566,18.866666666666667,958,1344
ghost_red,566,18.866666666666667,976,1358
ghost_cyan,566,18.866666666666667,999,676
ghost_mag,566,18.866666666666667,475,334
pacman,567,18.9,757,1021
ghost_red,567,18.9,959,1344
ghost_red,567,18.9,976,1358
ghost_cyan,567,18.9,994,676
ghost_mag,567,18.9,481,340
pacman,568,18.933333333333334,772,1022
ghost_red,568,18.933333333333334,959,1343
ghost_red,568,18.933333333333334,562,783
ghost_cyan,568,18.933333333333334,989,676
ghost_mag,568,18.933333333333334,494,334
pacman,569,18.966666666666665,786,1022
ghost_red,569,18.966666666666665,959,1343
ghost_red,569,18.966666666666665,581,783
ghost_cyan,569,18.966666666666665,980,677
ghost_mag,569,18.966666666666665,510,339
pacman,570,19.0,796,1022
ghost_red,570,19.0,958,1344
ghost_red,570,19.0,585,784
ghost_cyan,570,19.0,980,676
ghost_mag,570,19.0,518,334
pacman,571,19.033333333333335,808,1026
ghost_red,571,19.033333333333335,959,1344
ghost_red,571,19.033333333333335,976,1358
ghost_cyan,571,19.033333333333335,970,677
ghost_mag,571,19.033333333333335,529,338
pacman,572,19.066666666666666,826,335
ghost_red,572,19.066666666666666,959,1343
ghost_red,572,19.066666666666666,976,1358
ghost_cyan,572,19.066666666666666,960,676
ghost_mag,572,19.066666666666666,544,332
pacman,573,19.1,829,1022
ghost_red,573,19.1,959,1343
ghost_red,573,19.1,976,1358
ghost_cyan,573,19.1,960,676
ghost_mag,573,19.1,551,338
pacman,574,19.133333333333333,829,1012
ghost_red,574,19.133333333333333,958,1344
ghost_red,574,19.133333333333333,635,782
ghost_cyan,574,19.133333333333333,955,676
ghost_mag,574,19.133333333333333,561,339
pacman,575,19.166666666666668,826,296
ghost_red,575,19.166666666666668,959,1344
ghost_red,575,19.166666666666668,654,781
ghost_cyan,575,19.166666666666668,946,676
ghost_mag,575,19.166666666666668,581,336
pacman,576,19.2,829,988
ghost_red,576,19.2,959,1343
ghost_red,576,19.2,657,783
ghost_cyan,576,19.2,941,677
ghost_mag,576,19.2,586,336
pacman,577,19.233333333333334,829,979
ghost_red,577,19.233333333333334,959,1343
ghost_red,577,19.233333333333334,671,789
ghost_cyan,577,19.233333333333334,936,676
ghost_mag,577,19.233333333333334,596,335
pacman,578,19.266666666666666,826,262
ghost_red,578,19.266666666666666,958,1344
ghost_red,578,19.266666666666666,976,1358
ghost_cyan,578,19.266666666666666,926,676
ghost_mag,578,19.266666666666666,596,316
pacman,579,19.3,829,955
ghost_red,579,19.3,959,1344
ghost_red,579,19.3,976,1358
ghost_cyan,579,19.3,922,676
ghost_mag,579,19.3,596,310
pacman,580,19.333333333333332,829,945
ghost_red,580,19.333333333333332,959,1343
ghost_red,580,19.333333333333332,691,796
ghost_cyan,580,19.333333333333332,917,676
ghost_mag,580,19.333333333333332,596,302
pacman,581,19.366666666666667,826,224
ghost_red,581,19.366666666666667,959,1343
ghost_red,581,19.366666666666667,691,776
